0.484848 1.32304e-16
0.515152 0.0146924
0.545455 0.0275482
0.575758 0.0385675
0.606061 0.0477502
0.636364 0.0550964
0.666667 0.0606061
0.69697 0.0642792
0.727273 0.0661157
0.757576 0.0661157
0.787879 0.0642792
0.818182 0.0606061
0.848485 0.0550964
0.878788 0.0477502
0.909091 0.0385675
0.939394 0.0275482
0.969697 0.0146924
1 0
